source,target,score_1,score_2,editor_1,editor_2,aligner,agreement,final_score
ранга,должности,0,0,E3,E4,e,1,0
которых,которые,0,0,E3,E4,e&a,1,0
жизнь,так,0,0,E3,E4,e,1,0
Я,тоже,0,0,E3,E4,e,1,0
поднялся,превратился,0,0,E3,E4,e&a,1,0
Обнялись,Они,0,0,E3,E4,e,1,0
полежать,пьян,0,0,E3,E4,e,1,0
этого,этому,0,0,E3,E4,e&a,1,0
Секретарь,Секретаря,0,0,E3,E4,e&a,1,0
энергических,то,0,0,E3,E4,e,1,0
от,у,0,0,E3,E4,e,1,0
чувствовал,вовал,0,0,E3,E4,e,1,0
студенчества,Сначала,0,0,E3,E4,e,1,0
все,мне,0,0,E3,E4,e,1,0
информацией,информацию,0,0,E3,E4,e&a,1,0
решились,подошли,0,0,E3,E4,e&a,1,0
бы,будет,0,0,E3,E4,e,1,0
на,надел,0,0,E3,E4,e,1,0
спросил,начал,0,0,E3,E4,e&a,1,0
подбородок,ещё,0,0,E3,E4,e,1,0
возмущенного,г,0,0,E3,E4,e,1,0
подхватила,повторила,0,0,E3,E4,e&a,1,0
в,Вторая,0,0,E3,E4,e,1,0
мужа,мужей,0,0,E3,E4,e&a,1,0
два,две,0,0,E3,E4,e&a,1,0
будет,всё,0,0,E3,E4,e&a,1,0
уходе,Потом,0,0,E3,E4,e,1,0
попытался,занимался,0,0,E3,E4,e&a,1,0
помимо,му,0,0,E3,E4,e,1,0
умер,так,0,0,E3,E4,e,1,0
Ивановичу,Аркадьичу,0,0,E3,E4,e&a,1,0
отвечала,ответила,0,0,E3,E4,e&a,1,0
Я,и,0,0,E3,E4,e,1,0
подумала,улыбнулась,0,0,E3,E4,e,1,0
Могу,хочу,0,0,E3,E4,e&a,1,0
видинского,главы,0,0,E3,E4,e&a,1,0
очень,совсем,0,0,E3,E4,e,1,0
Я,Уже,0,0,E3,E4,e,1,0
сдастся,армией,0,0,E3,E4,e,1,0
XVIII,VIII,0,0,E3,E4,e&a,1,0
прилетать,прилетает,0,0,E3,E4,e&a,1,0
пароли,потом,0,0,E3,E4,e,1,0
Здесь,он,0,0,E3,E4,e,1,0
«,—,0,0,E3,E4,e,1,0
минусом,мину,0,0,E3,E4,e&a,1,0
лазаретам,ли,0,0,E3,E4,e,1,0
болезни,лезни,0,0,E3,E4,e&a,1,0
иные,некоторые,0,0,E3,E4,e&a,1,0
Зуров,Граф,0,0,E3,E4,e&a,1,0
турки,будет,0,0,E3,E4,e,1,0
Минского,Мин,0,0,E3,E4,e&a,1,0
откровенность,получит,0,0,E3,E4,e,1,0
любовницы,любовницу,0,0,E3,E4,e&a,1,0
сменен,работает,0,0,E3,E4,e&a,1,0
речь,было,0,0,E3,E4,e,1,0
наверно,наверное,0,0,E3,E4,e&a,1,0
Эразм,Эраст,0,0,E3,E4,e&a,1,0
не,них,0,0,E3,E4,e,1,0
вернуться,Мысли,0,0,E3,E4,e,1,0
огромное,огромную,0,0,E3,E4,e&a,1,0
церкви,вперёд,0,0,E3,E4,e,1,0
но,—,0,0,E3,E4,e,1,0
его,него,0,0,E3,E4,e&a,1,0
положить,планировал,0,0,E3,E4,e,1,0
было,обещали,0,0,E3,E4,e,1,0
попалась,встретились,0,0,E3,E4,e&a,1,0
Хорошо,не,0,0,E3,E4,e,1,0
ничего,Ну,0,0,E3,E4,e,1,0
Ну,я,0,0,E3,E4,e,1,0
вопрос,вам,0,0,E3,E4,e,1,0
проживший,прожил,0,0,E3,E4,e&a,1,0
волнах,казалось,0,0,E3,E4,e,1,0
необыкновенный,необыкновенных,0,0,E3,E4,e&a,1,0
и,понравится,0,0,E3,E4,e,1,0
обќявления,Ганя,0,0,E3,E4,e,1,0
повесою,повесой,0,0,E3,E4,e&a,1,0
раз,Потом,0,0,E3,E4,e&a,1,0
перепутает,сделаю,0,0,E3,E4,e&a,1,0
глупого,описать,0,0,E3,E4,e,1,0
их,ними,0,0,E3,E4,e&a,1,0
также,же,0,0,E3,E4,e&a,1,0
служащего,жащего,0,0,E3,E4,e&a,1,0
отвечая,косивший,0,0,E3,E4,e,1,0
Да,Беспокойна,0,0,E3,E4,e&a,1,0
чаю,чая,0,0,E3,E4,e&a,1,0
несчастлив,несчастна,0,0,E3,E4,e&a,1,0
воскликнул,воскликнула,0,0,E3,E4,e&a,1,0
потянет,будет,0,0,E3,E4,e&a,1,0
Собака,Боб,0,0,E3,E4,e,1,0
опасность,ность,0,0,E3,E4,e&a,1,0
свойствен,свойственен,0,0,E3,E4,e&a,1,0
останетесь,сейчас,0,0,E3,E4,e&a,1,0
Аглая,повеселевший,0,0,E3,E4,e,1,0
суриком,Ну,0,0,E3,E4,e,1,0
и,Мой,0,0,E3,E4,e,1,0
колоть,уезде,0,0,E3,E4,e,1,0
времени,дальше,0,0,E3,E4,e&a,1,0
просто,понимала,0,0,E3,E4,e,1,0
пустяк,ничто,0,0,E3,E4,e,1,0
плакася,плакал,0,0,E3,E4,e&a,1,0
от,будет,0,0,E3,E4,e,1,0
русского,русский,0,0,E3,E4,e&a,1,0
никакой,Анварэфенди,0,0,E3,E4,e,1,0
среди,в,0,0,E3,E4,e,1,0
обвел,зло,0,0,E3,E4,e,1,0
всем,всех,0,0,E3,E4,e&a,1,0
развиваю,говорится,0,0,E3,E4,e,1,0
Я,Вот,0,0,E3,E4,e,1,0
что,на,0,0,E3,E4,e&a,1,0
русской,Какой,0,0,E3,E4,e,1,0
Давеча,Сегодня,0,0,E3,E4,e&a,1,0
навстречу,к,0,0,E3,E4,e,1,0
текущей,своей,0,0,E3,E4,e&a,1,0
июльское,чтоиюльское,0,0,E3,E4,e&a,1,0
Не,Может,0,0,E3,E4,e&a,1,0
гувернантка,Пфуль,0,0,E3,E4,e,1,0
мужик,меня,0,0,E3,E4,e,1,0
оно,грустен,0,0,E3,E4,e,1,0
пришла,Зурова,0,0,E3,E4,e,1,0
дым,близко,0,0,E3,E4,e,1,0
идти,отца,0,0,E3,E4,e,1,0
малость,пил,0,0,E3,E4,e,1,0
любовью,меня,0,0,E3,E4,e,1,0
Говорили,Говорят,0,0,E3,E4,e&a,1,0
секретной,Секретную,0,0,E3,E4,e&a,1,0
поверхностным,пор,0,0,E3,E4,e,1,0
ревности,ревность,0,0,E3,E4,e&a,1,0
новый,нибудьновый,0,0,E3,E4,e&a,1,0
некотором,стороне,0,0,E3,E4,e,1,0
французскому,военной,0,0,E3,E4,e,1,0
деньгами,ехала,0,0,E3,E4,e,1,0
потешить,приятное,0,0,E3,E4,e&a,1,0
читать,читатьто,0,0,E3,E4,e&a,1,0
„,“,0,0,E3,E4,e,1,0
В,из,0,0,E3,E4,e,1,0
галопом,доедем,0,0,E3,E4,e&a,1,0
это,этом,0,0,E3,E4,e&a,1,0
обратно,каза,0,0,E3,E4,e,1,0
быстро,так,0,0,E3,E4,e,1,0
Гончарной,встретились,0,0,E3,E4,e,1,0
продолжал,мог,0,0,E3,E4,e&a,1,0
Дорном,Дорн,0,0,E3,E4,e&a,1,0
его,понял,0,0,E3,E4,e,1,0
шутка,разглядывала,0,0,E3,E4,e,1,0
Зуров,граф,0,0,E3,E4,e&a,1,0
сами,принимали,0,0,E3,E4,e,1,0
Э,вечером,0,0,E3,E4,e,1,0
Лидии,Лидией,0,0,E3,E4,e&a,1,0
новою,новой,0,0,E3,E4,e&a,1,0
разжались,упал,0,0,E3,E4,e&a,1,0
мне,нужны,0,0,E3,E4,e,1,0
как,сам,0,0,E3,E4,e,1,0
кто,который,0,0,E3,E4,e,1,0
явилось,принесли,0,0,E3,E4,e,1,0
бременем,получит,0,0,E3,E4,e,1,0
За,Ну,0,0,E3,E4,e&a,1,0
тайные,картами,0,0,E3,E4,e,1,0
сутки,до,0,0,E3,E4,e,1,0
за,меньше,0,0,E3,E4,e,1,0
голубом,головные,0,0,E3,E4,e&a,1,0
назначили,дали,0,0,E3,E4,e&a,1,0
встретил,встречал,0,0,E3,E4,e&a,1,0
кожу,жизнь,0,0,E3,E4,e,1,0
Федорыч,Фёдорович,0,0,E3,E4,e&a,1,0
спрашивала,спросила,0,0,E3,E4,e&a,1,0
такой,что,0,0,E3,E4,e,1,0
мной,меня,0,0,E3,E4,e,1,0
пересылкою,пересылкой,0,0,E3,E4,e&a,1,0
додумался,этом,0,0,E3,E4,e,1,0
они,—,0,0,E3,E4,e,1,0
окну,спиной,0,0,E3,E4,e&a,1,0
их,вас,0,0,E3,E4,e,1,0
и,Ну,0,0,E3,E4,e,1,0
успокоивали,успокаивали,0,0,E3,E4,e&a,1,0
Поскольку,Посмотрев,0,0,E3,E4,e&a,1,0
доходя,Гани,0,0,E3,E4,e,1,0
покачивая,помолчав,0,0,E3,E4,e,1,0
счастлив,лив,0,0,E3,E4,e,1,0
И,может,0,0,E3,E4,e,1,0
выглядел,ней,0,0,E3,E4,e,1,0
него,не,0,0,E3,E4,e,1,0
ты,помоги,0,0,E3,E4,e,1,0
Одна,Она,0,0,E3,E4,e,1,0
его,свою,0,0,E3,E4,e&a,1,0
сундуки,собранные,0,0,E3,E4,e&a,1,0
быстренько,заменил,0,0,E3,E4,e,1,0
заведено,порядок,0,0,E3,E4,e,1,0
глубоко,люблю,0,0,E3,E4,e,1,0
решение,Степан,0,0,E3,E4,e,1,0
Францевич,баронесса,0,0,E3,E4,e&a,1,0
господину,мне,0,0,E3,E4,e&a,1,0
перестроивать,перестраивать,0,0,E3,E4,e&a,1,0
запретить,разрешайте,0,0,E3,E4,e&a,1,0
своем,себя,0,0,E3,E4,e,1,0
кричит,кри,0,0,E3,E4,e&a,1,0
теснилось,сидело,0,0,E3,E4,e&a,1,0
щекотала,ждал,0,0,E3,E4,e,1,0
богдыхана,принца,0,0,E3,E4,e&a,1,0
переливалась,жило,0,0,E3,E4,e&a,1,0
ни,нигде,0,0,E3,E4,e&a,1,0
красный,красную,0,0,E3,E4,e&a,1,0
какими,он,0,0,E3,E4,e,1,0
ней,жене,0,0,E3,E4,e&a,1,0
клетку,клетке,0,0,E3,E4,e&a,1,0
показали,показало,0,0,E3,E4,e&a,1,0
ладоши,знак,0,0,E3,E4,e,1,0
Анной,Анну,0,0,E3,E4,e&a,1,0
маленький,маленькую,0,0,E3,E4,e&a,1,0
мусульманского,мусульманские,0,0,E3,E4,e&a,1,0
буду,я,0,0,E3,E4,e,1,0
провел,получился,0,0,E3,E4,e&a,1,0
честные,честны,0,0,E3,E4,e&a,1,0
понимаете,понимала,0,0,E3,E4,e&a,1,0
прищуривая,покойница,0,0,E3,E4,e,1,0
казакам,ним,0,0,E3,E4,e&a,1,0
Совсем,—,0,0,E3,E4,e,1,0
Однако,председатель,0,0,E3,E4,e,1,0
барине,человеке,0,0,E3,E4,e&a,1,0
Все,Как,0,0,E3,E4,e,1,0
сумасшедшие,Прилетят,0,0,E3,E4,e,1,0
выйти,навеки,0,0,E3,E4,e,1,0
может,пугает,0,0,E3,E4,e,1,0
просто,же,0,0,E3,E4,e&a,1,0
и,им,0,0,E3,E4,e,1,0
почтальона,почтальоном,0,0,E3,E4,e&a,1,0
Дверь,Покойная,0,0,E3,E4,e&a,1,0
Фоканыч,Платон,0,0,E3,E4,e&a,1,0
именно,он,0,0,E3,E4,e,1,0
тальи,игры,0,0,E3,E4,e,1,0
писца,закончив,0,0,E3,E4,e,1,0
быть,вы,0,0,E3,E4,e,1,0
несоизмерима,найти,0,0,E3,E4,e,1,0
Болгарии,идти,0,0,E3,E4,e,1,0
–,Дети,0,0,E3,E4,e,1,0
букет,букетом,0,0,E3,E4,e&a,1,0
негромко,вошед,0,0,E3,E4,e,1,0
прочим,игры,0,0,E3,E4,e,1,0
каждою,каждой,0,0,E3,E4,e&a,1,0
сиятельство,Урбенин,0,0,E3,E4,e,1,0
спокойна,спокойной,0,0,E3,E4,e&a,1,0
утешил,утешал,0,0,E3,E4,e&a,1,0
мои,моих,0,0,E3,E4,e&a,1,0
О,что,0,0,E3,E4,e,1,0
Неужто,продолжила,0,0,E3,E4,e,1,0
можно,этоможно,0,0,E3,E4,e&a,1,0
светилось,было,0,0,E3,E4,e&a,1,0
дуясь,сердясь,0,0,E3,E4,e&a,1,0
22,22м,0,0,E3,E4,e&a,1,0
же,и,0,0,E3,E4,e,1,0
теперь,я,0,0,E3,E4,e,1,0
подымая,поднимая,0,0,E3,E4,e&a,1,0
компенсацию,за,0,0,E3,E4,e,1,0
извозчика,решили,0,0,E3,E4,e,1,0
только,Но,0,0,E3,E4,e&a,1,0
мерехлюндии,мерлехлюндии,0,0,E3,E4,e&a,1,0
кресла,Анна,0,0,E3,E4,e,1,0
невероятную,открытом,0,0,E3,E4,e&a,1,0
весельчака,мужчину,0,0,E3,E4,e&a,1,0
похудел,хорошо,0,0,E3,E4,e,1,0
сценой,час,0,0,E3,E4,e&a,1,0
тут,вели,0,0,E3,E4,e,1,0
оставляют,оставили,0,0,E3,E4,e&a,1,0
апломбом,негодованием,0,0,E3,E4,e,1,0
пяти,пять,0,0,E3,E4,e&a,1,0
склизнуло,железа,0,0,E3,E4,e,1,0
тайну,тайна,0,0,E3,E4,e&a,1,0
случаю,Филипповне,0,0,E3,E4,e,1,0
земский,Сергею,0,0,E3,E4,e&a,1,0
Литейной,Литейного,0,0,E3,E4,e&a,1,0
выступил,со,0,0,E3,E4,e,1,0
Казанзаки,аки,0,0,E3,E4,e&a,1,0
придумать,сказать,0,0,E3,E4,e&a,1,0
будут,сохраним,0,0,E3,E4,e&a,1,0
вышел,вышли,0,0,E3,E4,e&a,1,0
пристрастием,после,0,0,E3,E4,e,1,0
Зимняя,ходить,0,0,E3,E4,e,1,0
неприятности,этаже,0,0,E3,E4,e,1,0
понят,мешке,0,0,E3,E4,e,1,0
Похороны,писал,0,0,E3,E4,e,1,0
Скоро,Да,0,0,E3,E4,e,1,0
это,не,0,0,E3,E4,e,1,0
Всё,Она,0,0,E5,E8,e,1,0
беспрестанно,время,0,0,E5,E8,e&a,1,0
жен,ещё,0,0,E5,E8,e,1,0
мазурки,мазурку,0,0,E5,E8,e&a,1,0
Филипп,Филипок,0,0,E5,E8,e&a,1,0
уйду,некстати,0,0,E5,E8,e,1,0
Прилетал,Полуградов,0,0,E5,E8,e,1,0
—,Разрешите,0,0,E5,E8,e,1,0
по,свою,0,0,E5,E8,e,1,0
Прощай,койно,0,0,E5,E8,e,1,0
мне,надо,0,0,E5,E8,e,1,0
Про,это,0,0,E5,E8,e,1,0
такие,ро,0,0,E5,E8,e,1,0
но,Маклафлина,0,0,E5,E8,e,1,0
Вы,Что,0,0,E5,E8,e,1,0
моего,доктора,0,0,E5,E8,e,1,0
проведу,поживу,0,0,E5,E8,e&a,1,0
усилием,Дарья,0,0,E5,E8,e,1,0
поспеть,ночь,0,0,E5,E8,e,1,0
щуром,Вознесенским,0,0,E5,E8,e,1,0
есть,нам,0,0,E5,E8,e,1,0
угнетенных,своих,0,0,E5,E8,e&a,1,0
телеги,дороги,0,0,E5,E8,e&a,1,0
кофе,выпили,0,0,E5,E8,e,1,0
проститутки,концом,0,0,E5,E8,e,1,0
принцип,демократии,0,0,E5,E8,e,1,0
кивнул,произнёс,0,0,E5,E8,e&a,1,0
что,В,0,0,E5,E8,e,1,0
испытывали,помириться,0,0,E5,E8,e,1,0
перелаживать,всё,0,0,E5,E8,e,1,0
Сергей,помощи,0,0,E5,E8,e,1,0
княгиня,узнав,0,0,E5,E8,e,1,0
прощанье,коньяку,0,0,E5,E8,e,1,0
непродолжительном,ниям,0,0,E5,E8,e,1,0
на,она,0,0,E5,E8,e,1,0
твой,что,0,0,E5,E8,e,1,0
делают,люди,0,0,E5,E8,e,1,0
каналам,англичан,0,0,E5,E8,e,1,0
обеду,Тогда,0,0,E5,E8,e,1,0
царский,выходной,0,0,E5,E8,e&a,1,0
заводит,знает,0,0,E5,E8,e&a,1,0
высказаться,предложение,0,0,E5,E8,e,1,0
вообще,что,0,0,E5,E8,e,1,0
–,понимающими,0,0,E5,E8,e,1,0
поворачиваясь,Пишитеже,0,0,E5,E8,e,1,0
линии,на,0,0,E5,E8,e,1,0
Он,Оп,0,0,E5,E8,e&a,1,0
только,он,0,0,E5,E8,e,1,0
обратить,бормотал,0,0,E5,E8,e,1,0
и,не,0,0,E5,E8,e,1,0
непременно,де,0,0,E5,E8,e,1,0
это,ме,0,0,E5,E8,e,1,0
Петины,общем,0,0,E5,E8,e,1,0
очутившийся,который,0,0,E5,E8,e,1,0
двух,и,0,0,E5,E8,e,1,0
останется,главного,0,0,E5,E8,e,1,0
прощаю,красном,0,0,E5,E8,e,1,0
обязан,Ардалионовича,0,0,E5,E8,e,1,0
пленения,Если,0,0,E5,E8,e,1,0
шитье,других,0,0,E5,E8,e,1,0
раскрашенные,понравились,0,0,E5,E8,e&a,1,0
кем,негде,0,0,E5,E8,e&a,1,0
соблазнительная,голову,0,0,E5,E8,e,1,0
крестьянскую,ещё,0,0,E5,E8,e,1,0
полу,шубой,0,0,E5,E8,e,1,0
Яркий,а,0,0,E5,E8,e,1,0
не,у,0,0,E5,E8,e,1,0
потрудишься,должен,0,0,E5,E8,e,1,0
обедает,особенные,0,0,E5,E8,e,1,0
Ну,с,0,0,E5,E8,e,1,0
диван,поговорил,0,0,E5,E8,e,1,0
тещей,княгиней,0,0,E5,E8,e&a,1,0
на,И,0,0,E5,E8,e,1,0
и,все,0,0,E5,E8,e,1,0
доме,речи,0,0,E5,E8,e,1,0
он,Там,0,0,E5,E8,e&a,1,0
очень,же,0,0,E5,E8,e&a,1,0
выглядит,получилось,0,0,E5,E8,e&a,1,0
полных,поэтические,0,0,E5,E8,e,1,0
скачет,увиде,0,0,E5,E8,e&a,1,0
висках,дорогу,0,0,E5,E8,e,1,0
его,на,0,0,E5,E8,e,1,0
и,Для,0,0,E5,E8,e,1,0
сына,задумавшись,0,0,E5,E8,e,1,0
отрицательно,больше,0,0,E5,E8,e,1,0
выражение,ражение,0,0,E5,E8,e&a,1,0
себе,возьми,0,0,E5,E8,e,1,0
c,тобой,0,0,E5,E8,e,1,0
кабинет,каби,0,0,E5,E8,e&a,1,0
—,начнётся,0,0,E5,E8,e,1,0
Перепелкину,сказав,0,0,E5,E8,e,1,0
мне,он,0,0,E5,E8,e&a,1,0
Я,Это,0,0,E5,E8,e,1,0
отношения,отноше,0,0,E5,E8,e,1,0
Облонский,Стива,0,0,E5,E8,e&a,1,0
прошел,говорит,0,0,E5,E8,e,1,0
понимающе,они,0,0,E5,E8,e,1,0
случаю,Изза,0,0,E5,E8,e&a,1,0
присели,помогали,0,0,E5,E8,e&a,1,0
такое,десятом,0,0,E5,E8,e,1,0
Так,меня,0,0,E5,E8,e,1,0
до,на,0,0,E5,E8,e&a,1,0
цып,кашей,0,0,E5,E8,e,1,0
я,теперь,0,0,E5,E8,e,1,0
выгоняют,стыдно,0,0,E5,E8,e,1,0
начало,осенью,0,0,E5,E8,e,1,0
ж,мне,0,0,E5,E8,e,1,0
Что,внимания,0,0,E5,E8,e,1,0
заглушали,чем,0,0,E5,E8,e&a,1,0
Вот,я,0,0,E5,E8,e,1,0
любопытством,льно,0,0,E5,E8,e&a,1,0
маринованная,закуски,0,0,E5,E8,e,1,0
кто,о,0,0,E5,E8,e,1,0
глубокие,его,0,0,E5,E8,e,1,0
Папенька,пенька,0,0,E5,E8,e&a,1,0
Вошед,вошёл,0,0,E5,E8,e&a,1,0
пьяного,дрожал,0,0,E5,E8,e,1,0
кондуктор,двери,0,0,E5,E8,e,1,0
Позвать,за,0,0,E5,E8,e,1,0
Левиной,варивали,0,0,E5,E8,e,1,0
был,его,0,0,E5,E8,e,1,0
слух,узнал,0,0,E5,E8,e&a,1,0
хорошо,всё,0,0,E5,E8,e,1,0
спросил,ответил,0,0,E5,E8,e&a,1,0
которая,торое,0,0,E5,E8,e,1,0
агента,наших,0,0,E5,E8,e,1,0
Махмуда,корабля,0,0,E5,E8,e,1,0
–,—,0,0,E5,E8,e,1,0
я,и,0,0,E5,E8,e,1,0
хотя,что,0,0,E5,E8,e,1,0
три,дав,0,0,E5,E8,e,1,0
смешная,смеш,0,0,E5,E8,e&a,1,0
и,до,0,0,E5,E8,e,1,0
языку,школы,0,0,E5,E8,e,1,0
натешились,продолжал,0,0,E5,E8,e,1,0
перетянута,Лизой,0,0,E5,E8,e,1,0
случилось,не,0,0,E5,E8,e,1,0
старые,Доброе,0,0,E5,E8,e&a,1,0
угодив,чтобы,0,0,E5,E8,e,1,0
Россия,вы,0,0,E5,E8,e&a,1,0
гусарского,чтобы,0,0,E5,E8,e,1,0
ваша,хотите,0,0,E5,E8,e,1,0
во,ко,0,0,E5,E8,e&a,1,0
и,Вот,0,0,E5,E8,e,1,0
истины,ребёнку,0,0,E5,E8,e,1,0
отчасти,это,0,0,E5,E8,e,1,0
когда,ты,0,0,E5,E8,e,1,0
тутне,тут,0,0,E5,E8,e&a,1,0
а,да,0,0,E5,E8,e,1,0
Ёж,ног,0,0,E5,E8,e,1,0
это,за,0,0,E5,E8,e,1,0
продолжал,имени,0,0,E5,E8,e,1,0
святыню,слова,0,0,E5,E8,e,1,0
натура,могла,0,0,E5,E8,e,1,0
не,становиться,0,0,E5,E8,e,1,0
мне,сказал,0,0,E5,E8,e,1,0
пор,не,0,0,E5,E8,e,1,0
Господа,убежала,0,0,E5,E8,e,1,0
о,в,0,0,E5,E8,e,1,0
Да,что,0,0,E5,E8,e,1,0
уши,Фандорин,0,0,E5,E8,e,1,0
едва,ва,0,0,E5,E8,e,1,0
ответ,впе,0,0,E5,E8,e,1,0
в,мать,0,0,E5,E8,e,1,0
расположение,тихим,0,0,E5,E8,e&a,1,0
во,и,0,0,E5,E8,e,1,0
обращалась,начинала,0,0,E5,E8,e&a,1,0
крайней,Левина,0,0,E5,E8,e,1,0
невежливо,продолжил,0,0,E5,E8,e,1,0
не,хотелось,0,0,E5,E8,e,1,0
широком,брат,0,0,E5,E8,e,1,0
молитвы,нужно,0,0,E5,E8,e,1,0
за,это,0,0,E5,E8,e&a,1,0
За,через,0,0,E5,E8,e,1,0
подозрения,неверности,0,0,E5,E8,e,1,0
забота,моё,0,0,E5,E8,e,1,0
почти,в,0,0,E5,E8,e,1,0
Все,нас,0,0,E5,E8,e,1,0
ее,хотела,0,0,E5,E8,e&a,1,0
совсем,дома,0,0,E5,E8,e&a,1,0
у,она,0,0,E5,E8,e,1,0
так,там,0,0,E5,E8,e&a,1,0
ней,девочки,0,0,E5,E8,e&a,1,0
Тут,—,0,0,E5,E8,e,1,0
опять,вот,0,0,E5,E8,e&a,1,0
ужасное,ное,0,0,E5,E8,e&a,1,0
еще,болезненно,0,0,E5,E8,e,1,0
доводилось,Молодец,0,0,E5,E8,e&a,1,0
Варю,читать,0,0,E5,E8,e&a,1,0
шитом,нашёл,0,0,E5,E8,e,1,0
произнес,Выступая,0,0,E5,E8,e,1,0
голову,ней,0,0,E5,E8,e,1,0
нотам,был,0,0,E5,E8,e,1,0
и,Среди,0,0,E5,E8,e,1,0
выбранил,лежал,0,0,E5,E8,e,1,0
за,было,0,0,E5,E8,e,1,0
ей,сказал,0,0,E5,E8,e&a,1,0
Ежова,ежа,0,0,E5,E8,e&a,1,0
вещь,капризная,0,0,E5,E8,e&a,1,0
препятствие,то,0,0,E5,E8,e&a,1,0
большую,жаловаться,0,0,E5,E8,e,1,0
телеграфу,приказ,0,0,E5,E8,e,1,0
может,быть,0,0,E5,E8,e,1,0
было,могла,0,0,E5,E8,e&a,1,0
христианином,того,0,0,E5,E8,e,1,0
Что,за,0,0,E5,E8,e,1,0
знаешь,Алексеем,0,0,E5,E8,e,1,0
ничем,Я,0,0,E5,E8,e,1,0
ты,дела,0,0,E5,E8,e,1,0
Зорьке,любимой,0,0,E5,E8,e,1,0
нужно,Сейчас,0,0,E5,E8,e,1,0
было,вдруг,0,0,E5,E8,e,1,0
пути,ехал,0,0,E5,E8,e&a,1,0
токмо,спасает,0,0,E5,E8,e,1,0
сошелся,живёт,0,0,E5,E8,e&a,1,0
Яблоков,Яблонов,0,0,E5,E8,e&a,1,0
Небось,бойся,0,0,E5,E8,e&a,1,0
пиковая,стоялапиковая,0,0,E5,E8,e&a,1,0
матери,ниматери,0,0,E5,E8,e,1,0
